1050000,6.84,-239.51
1055004,5.52,-264.63
1060000,4.33,-238.54
1065004,3.47,-171.10
1070000,3.07,-80.30
1075000,3.16,17.56
1080000,3.66,100.12
1085000,4.39,146.65
1090000,5.20,161.04
1095000,5.92,145.24
1100004,6.44,103.48
1105000,6.67,46.71
1110004,6.59,-15.91
1115000,6.27,-65.55
1120000,5.82,-88.05
1125000,5.38,-88.23
1130000,5.03,-71.40
1135004,4.82,-41.40
1140004,4.78,-7.68
1145004,4.90,24.63
1150000,5.12,42.68
1155000,5.35,45.91
1160000,5.53,36.59
1165000,5.63,19.27
1170004,5.63,0.30
1175000,5.55,-16.34
1180000,5.42,-24.33
1185000,5.31,-22.38
1190004,5.25,-13.41
1195000,5.24,-1.77
1200000,5.28,9.21
1205000,5.35,14.15
1210000,5.42,12.50
1215000,5.45,5.91
1220004,5.44,-2.01
1225004,5.40,-7.68
1230004,5.35,-9.94
1235000,5.32,-5.98
1240000,5.31,-1.16
1245000,5.33,3.48
1250000,5.36,6.65
1255000,5.39,5.43
1260000,5.40,2.38
1265000,5.39,-2.20
1270004,5.37,-4.39
1275000,5.35,-4.45
1280000,5.34,-1.83
1285000,5.34,0.91
1290000,5.36,3.60
1295000,5.38,3.41
1300004,5.39,1.59
1305000,5.38,-0.55
1310000,5.37,-2.32
1315004,5.36,-2.32
1320000,5.35,-1.22
1325000,5.36,0.55
1330000,5.37,2.01
1335000,5.37,1.16
1340004,5.38,1.10
1345000,5.37,-0.61
1350004,5.37,-1.40
1355004,5.36,-0.73
1360000,5.36,-0.67
1365000,5.36,0.24
1370000,5.37,0.91
1375000,5.37,0.73
1380000,5.37,0.24
1385004,5.37,-0.06
1390000,5.37,-0.55
1395004,5.36,-0.73
1400000,5.36,0.12
1405004,5.37,0.30
1410000,5.37,0.30
1415004,5.37,0.12
1420000,5.37,-0.61
1425000,5.36,-0.30
1430000,5.36,-0.37
1435004,5.36,-0.06
1440000,5.36,0.18
1445004,5.36,0.00
1450000,5.36,0.00
1455004,5.36,-0.49
1460000,5.36,-0.18
1465004,5.36,-0.18
1470000,5.36,0.12
1475000,5.36,0.06
1480000,5.36,-0.24
1485000,5.36,0.00
1490004,5.36,-0.06
1495000,5.36,0.06
1500000,5.36,-0.18
1505000,5.36,-0.30
1510000,5.36,0.12
1515000,5.36,-0.12
1520000,5.35,-0.18
1525000,5.35,-0.06
1530000,5.35,-0.18
1535000,5.35,0.12
1540000,5.36,0.37
1545004,5.36,0.30
1550000,5.36,0.12
1555004,5.36,0.18
1560004,5.36,-0.12
1565000,5.36,0.00
1570004,5.36,-0.18
1575000,5.36,0.06
1580000,5.36,0.18
1585000,5.36,0.18
1590004,5.36,-0.24
1595000,5.36,0.00
1600000,5.36,-0.18
1605000,5.36,0.30
1610000,5.36,0.49
1615004,5.36,0.37
1620000,5.36,0.00
1625004,5.36,-0.24
1630004,5.36,-0.06
1635000,5.36,0.00
1640004,5.36,-0.12
1645000,5.36,0.06
1650000,5.36,0.18
1655000,5.36,-0.18
1660000,5.36,-0.24
1665000,5.36,-0.18
1670000,5.36,0.06
1675004,5.36,-0.06
1680000,5.36,-0.06
1685004,5.36,-0.06
1690000,5.36,0.00
1695000,5.36,-0.18
1700004,5.36,0.18
1705000,5.36,-0.06
1710004,5.36,-0.12
1715000,5.36,0.12
1720000,5.36,-0.06
1725000,5.36,-0.18
1730004,5.36,-0.24
1735004,5.35,-0.55
1740000,5.35,-0.24
1745000,5.35,-0.49
1750000,5.35,0.24
1755000,5.35,-0.24
1760000,5.35,-0.12
1765000,5.35,0.12
1770000,5.35,0.06
1775000,5.35,0.18
1780004,5.35,0.00
1785004,5.35,0.12
1790000,5.35,0.06
1795000,5.35,0.12
1800004,5.35,0.24
1805000,5.35,0.12
1810000,5.36,0.24
1815000,5.35,-0.06
1820000,5.35,0.00
1825000,5.35,-0.49
1830004,5.35,-0.12
1835000,5.35,0.18
1840000,5.35,0.00
1845004,5.35,0.18
1850000,5.35,-0.24
1855000,5.35,0.43
1860000,5.36,0.18
1865004,5.35,-0.18
1870000,5.35,-0.37
1875000,5.35,0.06
1880000,5.35,-0.12
1885004,5.35,0.12
1890000,5.35,0.00
1895004,5.35,0.00
1900000,5.35,-0.06
1905000,5.35,-0.37
1910000,5.35,-0.30
1915000,5.35,0.06
1920000,5.35,0.06
1925000,5.35,-0.12
1930000,5.35,0.12
1935000,5.35,0.06
1940000,5.35,-0.55
1945000,5.35,0.18
1950000,5.35,-0.18
1955004,5.35,-0.30
1960000,5.34,-0.24
1965000,5.34,-0.43
1970000,5.34,0.37
1975000,5.34,-0.55
1980000,5.34,-0.49
1985000,5.34,0.18
1990000,5.34,-0.43
1995000,5.34,0.43
2000004,5.34,0.30
2005000,5.01,-67.32
2010004,3.62,-277.99
2015000,1.53,-417.01
2020004,-0.75,-456.04
2025004,-2.68,-386.52
2030004,-3.88,-239.45
2035000,-4.12,-47.99
2040000,-3.44,135.18
2045000,-2.14,260.24
2050000,-0.54,321.52
2055000,1.01,308.35
2060000,2.13,224.02
2065000,2.58,91.40
2070000,2.33,-49.82
2075000,1.54,-159.21
2080004,0.44,-219.51
2085000,-0.67,-221.52
2090000,-1.53,-171.77
2095004,-1.96,-86.22
2100000,-1.89,12.93
2105000,-1.42,94.57
2110000,-0.72,139.27
2115000,0.01,146.95
2120004,0.61,120.18
2125004,0.95,66.46
2130000,0.95,1.10
2135000,0.66,-57.20
2140000,0.23,-87.44
2145000,-0.22,-88.96
2150004,-0.56,-68.23
2155000,-0.73,-33.78
2160004,-0.70,5.24
2165000,-0.51,37.20
2170000,-0.26,51.59
2175000,-0.02,48.05
2180000,0.14,32.13
2185000,0.19,8.41
2190000,0.11,-14.33
2195000,-0.03,-28.72
2200000,-0.18,-29.39
2205004,-0.28,-20.00
2210004,-0.30,-5.43
2215004,-0.25,9.88
2220000,-0.16,17.87
2225000,-0.08,17.20
2230000,-0.03,9.76
2235004,-0.04,-1.10
2240004,-0.08,-9.51
2245000,-0.14,-11.95
2250000,-0.19,-8.66
2255004,-0.20,-1.95
2260000,-0.17,4.70
2265000,-0.13,8.05
2270000,-0.10,7.01
2275000,-0.09,2.38
2280000,-0.10,-3.17
2285000,-0.13,-5.73
2290000,-0.15,-5.06
2295000,-0.16,-2.01
2300000,-0.16,1.95
2305004,-0.13,4.15
2310000,-0.12,3.66
2315000,-0.11,1.83
2320000,-0.11,-1.34
2325000,-0.13,-2.93
2330000,-0.14,-2.80
2335004,-0.15,-1.40
2340000,-0.14,1.16
2345000,-0.13,2.62
2350004,-0.12,1.71
2355000,-0.12,0.24
2360004,-0.13,-1.71
2365000,-0.14,-1.52
2370004,-0.14,-1.40
2375000,-0.14,0.18
2380000,-0.14,0.98
2385000,-0.13,1.10
2390004,-0.13,0.79
2395000,-0.13,-0.24
2400000,-0.13,-0.73
2405000,-0.14,-0.79
2410000,-0.14,-0.61
2415000,-0.14,0.18
2420004,-0.13,1.16
2425004,-0.13,0.37
2430004,-0.13,0.30
2435000,-0.13,-0.24
2440000,-0.14,-0.91
2445000,-0.14,0.18
2450000,-0.13,0.30
2455004,-0.13,0.18
2460000,-0.13,0.37
2465000,-0.13,-0.24
2470000,-0.13,-0.06
2475000,-0.13,-0.37
2480004,-0.14,-0.43
2485004,-0.14,0.12
2490000,-0.14,-0.37
2495004,-0.14,0.55
2500000,-0.14,-0.24
2505004,-0.14,-0.18
2510004,-0.14,-0.67
2515000,-0.14,0.00
2520000,-0.14,0.30
2525000,-0.14,0.30
2530000,-0.14,0.00
2535000,-0.14,-0.24
2540004,-0.14,0.00
2545000,-0.14,-0.24
2550000,-0.14,0.30
2555004,-0.14,-0.18
2560000,-0.14,0.12
2565000,-0.14,0.43
2570000,-0.14,-0.30
2575000,-0.14,-0.30
2580004,-0.14,-0.12
2585000,-0.14,0.24
2590000,-0.14,-0.24
2595000,-0.14,-0.12
2600000,-0.14,0.12
2605004,-0.14,-0.18
2610000,-0.14,0.12
2615000,-0.14,-0.24
2620000,-0.14,-0.55
2625000,-0.14,-0.06
2630000,-0.15,-0.37
2635004,-0.15,0.30
2640000,-0.14,0.06
2645004,-0.15,-0.12
2650000,-0.15,-0.24
2655004,-0.15,0.12
2660004,-0.15,0.00
2665004,-0.15,-0.37
2670000,-0.15,0.06
2675000,-0.15,0.00
2680004,-0.15,-0.12
2685000,-0.15,-0.49
2690004,-0.15,-0.06
2695000,-0.15,-0.18
2700000,-0.15,-0.06
2705004,-0.15,-0.43
2710004,-0.15,0.00
2715004,-0.16,-0.49
2720000,-0.16,0.00
2725000,-0.16,0.18
2730000,-0.15,0.18
2735000,-0.15,0.24
2740000,-0.15,-0.24
2745004,-0.16,-0.43
2750000,-0.16,-0.18
2755000,-0.16,0.30
2760000,-0.16,0.00
2765000,-0.16,-0.55
2770000,-0.16,-0.30
2775000,-0.16,-0.06
2780000,-0.16,-0.30
2785000,-0.16,-0.12
2790004,-0.16,0.49
2795000,-0.16,0.06
2800004,-0.16,-0.30
2805000,-0.16,0.06
2810000,-0.16,0.00
2815000,-0.16,-0.24
2820000,-0.16,0.06
2825000,-0.16,0.06
2830004,-0.16,-0.37
2835000,-0.16,0.12
2840004,-0.16,0.00
2845000,-0.16,0.00
2850004,-0.16,0.06
2855004,-0.16,0.30
2860000,-0.16,0.06
2865004,-0.16,0.00
2870000,-0.16,-0.37
2875000,-0.16,0.18
2880000,-0.16,-0.12
2885000,-0.16,0.00
2890000,-0.16,0.49
2895000,-0.16,0.18
2900004,-0.16,0.18
2905000,-0.16,0.43
2910000,-0.16,-0.37
2915000,-0.16,0.00
2920000,-0.16,0.00
2925000,-0.16,-0.67
2930004,-0.16,0.12
2935000,-0.16,-0.24
2940000,-0.16,0.06
2945004,-0.16,-0.12
2950004,-0.16,0.06
2955000,-0.16,0.00
2960004,-0.16,0.06
2965004,-0.16,0.30
2970000,-0.16,-0.12
2975000,-0.16,-0.18
2980000,-0.16,-0.06
2985004,-0.16,0.18
2990004,-0.16,-0.06
2995000,-0.16,-0.12
3000000,-0.16,0.12
3005004,0.14,59.63
3010004,1.34,239.94
3015000,3.12,357.26
3020000,5.11,396.59
3025004,6.93,364.88
3030000,8.28,269.09
3035000,8.94,132.07
3040000,8.81,-24.33
3045000,8.03,-156.77
3050000,6.86,-234.94
3055004,5.53,-264.82
3060008,4.32,-242.68
3065004,3.42,-179.02
3070004,2.98,-88.17
3075000,3.03,9.21
3080004,3.49,92.38
3085000,4.20,142.32
3090004,5.01,160.73
3095000,5.75,149.15
3100000,6.31,111.52
3105004,6.58,54.45
3110004,6.55,-6.16
3115000,6.25,-59.39
3120004,5.82,-86.16
3125000,5.37,-90.00
3130000,5.00,-74.88
3135004,4.76,-47.26
3140000,4.69,-13.54
3145004,4.79,19.27
3150000,4.99,40.30
3155000,5.22,46.04
3160000,5.42,39.39
3165000,5.54,23.90
3170000,5.56,4.94
3175000,5.50,-12.74
3180000,5.38,-23.05
3185000,5.27,-23.72
3190004,5.19,-16.04
3195000,5.16,-5.30
3200000,5.19,6.83
3205000,5.26,13.35
3210000,5.33,13.35
3215000,5.36,7.68
3220000,5.37,0.24
3225000,5.33,-6.71
3230000,5.29,-8.96
3235000,5.25,-7.62
3240000,5.24,-2.44
3245000,5.25,2.93
3250000,5.28,6.40
3255000,5.31,5.79
3260004,5.33,2.80
3265000,5.32,-1.22
3270000,5.30,-3.84
3275004,5.28,-4.15
3280000,5.27,-2.87
3285000,5.27,0.24
3290004,5.28,2.68
3295000,5.30,3.11
3300000,5.31,1.65
3305000,5.31,0.37
3310000,5.30,-2.07
3315000,5.29,-2.07
3320000,5.28,-1.71
3325000,5.28,-0.37
3330000,5.28,1.04
3335000,5.29,1.77
3340000,5.29,0.98
3345004,5.30,0.37
3350004,5.29,-0.85
3355004,5.29,-1.22
3360000,5.28,-1.10
3365000,5.28,0.61
3370000,5.29,0.79
3375000,5.29,0.85
3380004,5.30,0.61
3385000,5.30,0.06
3390000,5.29,-0.49
3395000,5.29,-0.43
3400000,5.29,-0.12
3405000,5.29,0.00
3410000,5.29,0.43
3415000,5.29,0.24
3420004,5.29,-0.67
3425000,5.29,-0.61
3430004,5.28,-0.61
3435000,5.29,0.49
3440000,5.29,0.06
3445004,5.29,-0.06
3450000,5.29,0.00
3455000,5.29,0.12
3460004,5.29,0.12
3465004,5.29,-0.18
3470000,5.29,0.18
3475000,5.29,-0.30
3480004,5.29,-0.06
3485000,5.29,0.00
3490000,5.28,-0.37
3495000,5.28,0.06
3500004,5.28,-0.30
3505000,5.28,0.12
3510000,5.28,-0.24
3515000,5.28,-0.24
3520000,5.28,0.18
3525000,5.28,0.12
3530000,5.28,-0.43
3535004,5.28,0.18
3540000,5.28,-0.06
3545004,5.28,0.06
3550000,5.28,-0.18
3555000,5.28,-0.49
3560000,5.28,-0.24
3565000,5.28,-0.12
3570000,5.28,-0.12
3575004,5.28,0.00
3580004,5.28,0.00
3585000,5.28,-0.06
3590004,5.28,0.24
3595000,5.28,-0.18
3600000,5.28,0.12
3605004,5.28,-0.12
3610004,5.28,0.18
3615004,5.28,-0.18
3620000,5.27,-0.55
3625000,5.27,-0.18
3630004,5.27,0.06
3635000,5.27,0.00
3640000,5.27,-0.24
3645000,5.27,-0.67
3650000,5.27,-0.12
3655004,5.27,0.24
3660004,5.27,-0.12
3665000,5.27,0.30
3670000,5.27,-0.06
3675000,5.27,0.18
3680004,5.27,0.18
3685004,5.27,-0.18
3690000,5.27,-0.12
3695000,5.27,0.24
3700008,5.27,-0.43
3705008,5.27,-0.12
3710004,5.27,0.24
3715004,5.27,0.12
3720004,5.27,-0.18
3725000,5.27,-0.30
3730000,5.27,0.18
3735000,5.27,0.12
3740000,5.27,0.18
3745000,5.27,-0.18
3750000,5.27,0.00
3755004,5.27,-0.12
3760000,5.27,0.18
3765000,5.27,-0.12
3770004,5.27,-0.06
3775004,5.27,-0.06
3780000,5.27,0.00
3785000,5.27,0.12
3790000,5.27,-0.18
3795000,5.26,-0.55
3800000,5.27,0.12
3805000,5.26,-0.12
3810000,5.26,-0.12
3815000,5.27,0.37
3820000,5.27,0.12
3825004,5.27,-0.18
3830004,5.26,-0.43
3835000,5.26,0.24
3840000,5.26,0.00
3845004,5.26,-0.30
3850000,5.26,-0.18
3855000,5.26,-0.06
3860000,5.26,-0.55
3865004,5.26,0.00
3870000,5.26,-0.12
3875004,5.26,0.00
3880004,5.26,0.12
3885000,5.26,-0.06
3890004,5.26,0.06
3895000,5.26,-0.12
3900000,5.26,0.18
3905000,5.26,0.06
3910000,5.26,-0.37
3915000,5.26,0.00
3920000,5.26,0.24
3925000,5.26,-0.18
3930000,5.26,-0.06
3935000,5.26,0.18
3940004,5.26,-0.37
3945000,5.26,0.12
3950004,5.26,-0.24
3955000,5.26,-0.06
3960000,5.26,0.06
3965004,5.26,-0.18
3970000,5.26,0.00
3975004,5.25,-0.24
3980000,5.25,-0.06
3985000,5.25,-0.18
3990000,5.25,0.30
3995000,5.26,0.24
4000000,5.26,0.18
4005000,4.92,-66.59
4010000,3.54,-277.07
4015004,1.46,-414.88
4020004,-0.82,-455.98
4025004,-2.76,-389.33
4030000,-3.98,-243.78
4035000,-4.25,-53.41
4040000,-3.59,131.28
4045000,-2.31,257.01
4050000,-0.70,320.98
4055000,0.85,310.49
4060000,2.00,229.51
4065000,2.51,102.26
4070000,2.30,-42.13
4075000,1.51,-157.07
4080000,0.43,-217.56
4085000,-0.69,-222.32
4090000,-1.57,-177.26
4095000,-2.04,-93.35
4100000,-2.01,5.24
4105000,-1.57,89.27
4110000,-0.88,137.20
4115004,-0.15,147.13
4120000,0.48,124.27
4125000,0.84,72.44
4130000,0.88,8.54
4135004,0.62,-52.26
4140000,0.19,-85.55
4145004,-0.26,-90.30
4150004,-0.62,-71.95
4155000,-0.81,-38.90
4160000,-0.81,-0.12
4165000,-0.65,33.66
4170004,-0.39,50.37
4175000,-0.15,49.39
4180004,0.03,34.70
4185000,0.09,12.68
4190004,0.03,-10.98
4195000,-0.10,-26.16
4200000,-0.24,-29.45
4205000,-0.35,-21.71
4210000,-0.39,-7.50
4215000,-0.35,7.07
4220000,-0.27,16.16
4225004,-0.19,17.13
4230000,-0.13,11.16
4235000,-0.13,0.85
4240000,-0.17,-8.29
4245000,-0.23,-11.71
4250004,-0.27,-9.45
4255000,-0.29,-3.23
4260000,-0.27,3.60
4265000,-0.23,7.80
4270000,-0.20,7.13
4275000,-0.18,3.48
4280000,-0.19,-1.95
4285000,-0.22,-5.30
4290000,-0.24,-5.55
4295004,-0.26,-2.68
4300000,-0.25,1.46
4305000,-0.23,3.78
4310004,-0.21,3.60
4315004,-0.20,1.89
4320000,-0.21,-0.67
4325000,-0.22,-2.68
4330004,-0.24,-2.87
4335000,-0.24,-1.22
4340008,-0.24,1.28
4345004,-0.23,1.83
4350000,-0.21,2.32
4355000,-0.21,0.79
4360004,-0.21,-0.61
4365000,-0.22,-1.95
4370000,-0.23,-1.10
4375000,-0.23,-0.12
4380004,-0.23,0.37
4385004,-0.22,0.73
4390004,-0.22,0.91
4395004,-0.22,-0.12
4400004,-0.22,-0.49
4405000,-0.22,-0.43
4410004,-0.23,-0.61
4415000,-0.23,0.49
4420000,-0.22,0.79
4425004,-0.22,0.43
4430000,-0.22,0.37
4435000,-0.22,-0.49
4440000,-0.22,-0.55
4445000,-0.22,0.37
4450000,-0.22,0.18
4455004,-0.22,0.18
4460000,-0.22,0.43
4465000,-0.22,0.00
4470004,-0.22,-0.24
4475000,-0.22,-0.43
4480000,-0.22,-0.30
4485004,-0.22,0.43
4490000,-0.22,-0.06
4495000,-0.22,-0.18
4500000,-0.22,0.06
4505000,-0.22,-0.24
4510000,-0.22,0.18
4515000,-0.22,0.00
4520000,-0.22,-0.30
4525000,-0.22,-0.06
4530000,-0.22,0.49
4535000,-0.22,-0.43
4540000,-0.22,-0.12
4545000,-0.22,0.00
4550004,-0.22,-0.18
4555000,-0.22,0.00
4560000,-0.23,-0.30
4565000,-0.22,0.43
4570004,-0.22,-0.24
4575000,-0.22,0.12
4580000,-0.23,-0.37
4585000,-0.23,0.00
4590004,-0.23,-0.06
4595000,-0.23,-0.18
4600004,-0.23,0.00
4605000,-0.23,0.12
4610004,-0.23,0.00
4615004,-0.23,0.06
4620000,-0.23,0.12
4625000,-0.23,-0.06
4630004,-0.23,-0.06
4635004,-0.23,0.12
4640000,-0.23,-0.12
4645000,-0.23,-0.43
4650000,-0.23,0.18
4655000,-0.23,0.00
4660000,-0.23,-0.06
4665004,-0.23,-0.06
4670000,-0.23,0.18
4675000,-0.23,0.06
4680000,-0.23,-0.12
4685000,-0.23,0.12
4690000,-0.22,0.55
4695000,-0.22,0.00
4700000,-0.22,0.06
4705000,-0.22,0.00
4710000,-0.22,-0.12
4715004,-0.22,0.18
4720004,-0.22,0.12
4725000,-0.22,-0.12
4730000,-0.22,0.06
4735000,-0.22,-0.18
4740000,-0.22,-0.06
4745000,-0.23,-0.37
4750004,-0.23,0.00
4755000,-0.23,-0.06
4760000,-0.23,-0.06
4765000,-0.23,0.18
4770000,-0.23,-0.18
4775000,-0.23,0.00
4780000,-0.23,-0.06
4785000,-0.23,0.30
4790000,-0.23,-0.06
4795004,-0.23,-0.18
4800004,-0.23,-0.37
4805000,-0.23,-0.30
4810000,-0.23,0.24
4815000,-0.23,0.00
4820000,-0.23,0.06
4825000,-0.23,0.24
4830000,-0.23,0.18
4835000,-0.23,0.24
4840004,-0.23,-0.06
4845000,-0.23,-0.18
4850000,-0.23,0.24
4855000,-0.23,-0.30
4860000,-0.23,0.06
4865000,-0.23,-0.12
4870004,-0.23,-0.06
4875000,-0.23,0.12
4880000,-0.23,-0.49
4885000,-0.23,0.43
4890000,-0.23,-0.24
4895000,-0.23,0.06
4900004,-0.23,0.00
4905000,-0.23,-0.06
4910000,-0.23,0.18
4915000,-0.23,-0.30
4920000,-0.23,0.18
4925000,-0.23,-0.18
4930000,-0.23,0.12
4935000,-0.23,0.06
4940004,-0.23,0.12
4945000,-0.23,0.00
4950004,-0.23,0.12
4955000,-0.23,-0.12
4960000,-0.23,-0.61
4965004,-0.23,0.00
4970004,-0.23,0.12
4975000,-0.23,-0.18
4980008,-0.23,0.12
4985004,-0.23,0.12
4990000,-0.23,0.06
4995000,-0.23,-0.12
5000004,-0.23,-0.24
